Current time,Echo Company,Alpha Company,Delta Company,Charlie Company,Echo Company,Alpha Company,Bravo Company,Alpha Company,Echo Company,Delta Company,Delta Company,Bravo Company,Echo Company,Echo Company,Delta Company,Charlie Company,Echo Company,Alpha Company,Alpha Company,Bravo Company,
1.6562,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65648,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65676,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65704,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65731,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65759,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65787,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65815,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65842,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.6587,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65898,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65926,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65954,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.65981,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66009,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66037,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66065,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66092,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.6612,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66148,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66176,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66203,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66231,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66259,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66287,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66315,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66342,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.6637,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66398,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66426,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66453,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66481,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66509,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66537,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66564,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66592,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.6662,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66648,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,0,0,
1.66676,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66703,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66731,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66759,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66787,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66814,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66842,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6687,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66898,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66925,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66953,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.66981,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67009,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67037,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67064,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67092,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6712,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67148,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67175,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67203,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67231,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67259,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67286,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67314,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67342,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6737,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67398,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67425,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67453,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67481,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67509,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67536,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67564,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67592,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6762,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67647,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67675,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67703,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67731,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67759,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67786,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67814,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67842,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6787,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67897,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67925,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67953,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.67981,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68009,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68036,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68064,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68092,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6812,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68147,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68175,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68203,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68231,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68258,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68286,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68314,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68342,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6837,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68397,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68425,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68453,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68481,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68508,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68536,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68564,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68592,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68619,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68647,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68675,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68703,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68731,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68758,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68786,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68814,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68842,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68869,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68897,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68925,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.68953,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6898,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69008,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69036,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69064,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69092,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69119,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69147,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69175,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69203,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6923,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69258,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69286,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69314,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69341,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69369,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69397,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69425,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69453,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6948,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69508,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69536,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69564,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69591,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69619,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69647,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69675,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69702,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6973,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69758,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69786,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69814,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69841,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69869,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69897,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69925,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.69952,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.6998,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70008,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70036,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70063,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70091,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70119,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70147,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70175,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70202,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7023,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70258,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70286,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70313,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70341,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70369,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70397,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70424,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70452,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7048,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70508,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70536,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70563,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70591,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70619,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70647,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70674,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70702,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7073,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70758,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70786,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70813,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70841,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70869,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70897,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70924,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.70952,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7098,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71008,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71035,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71063,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71091,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71119,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71147,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71174,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71202,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7123,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71258,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71285,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71313,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71341,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71369,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71396,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71424,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71452,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7148,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71508,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71535,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71563,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71591,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71619,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71646,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71674,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71702,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7173,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71757,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71785,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71813,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71841,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71869,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71896,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71924,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.71952,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7198,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72007,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72035,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72063,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72091,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72118,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72146,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72174,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72202,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.7223,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72257,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72285,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72313,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72341,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72368,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72396,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72424,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72452,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72479,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72507,0,2,2,0,1,2,2,2,1,2,2,0,1,2,2,0,2,2,2,0,
1.72535,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72563,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72591,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72618,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72646,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72674,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72702,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72729,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72757,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72785,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72813,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.7284,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72868,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72896,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72924,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72952,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.72979,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73007,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73035,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73063,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.7309,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73118,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73146,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73174,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73201,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73229,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73257,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73285,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73313,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.7334,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73368,0,2,2,0,0,2,2,2,0,2,2,0,1,1,2,0,1,2,2,0,
1.73396,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73424,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73451,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73479,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73507,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73535,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73563,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.7359,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73618,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73646,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73674,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73701,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73729,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73757,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73785,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73812,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.7384,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73868,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73896,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73924,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
1.73951,0,2,2,0,0,2,2,2,0,2,2,2,1,1,2,0,1,2,2,0,
